,date,market_code,market_name,mean_price,quantity
2998,101.09.02,241,三重區,30.68355555555556,3375.0
2999,101.09.02,338,桃農,20.86245353159851,1345.0
3000,101.09.02,400,台中市,24.22349690328728,10495.0
3001,101.09.02,900,屏東市,31.306369426751594,5181.0
3002,101.09.04,514,溪湖鎮,33.44942748091603,10480.0
3003,101.09.04,540,南投市,38.11,971.0
3004,101.09.04,648,西螺鎮,31.54571068554835,312684.0
3005,101.09.04,800,高雄市,30.696534402507027,43398.0
3006,101.09.04,950,花蓮市,19.461952974646472,17926.5
3007,101.09.05,104,台北二,26.024386597090352,66881.0
3008,101.09.05,109,台北一,23.41727483027171,212251.0
3009,101.09.05,241,三重區,26.16842105263158,8550.0
3010,101.09.05,338,桃農,17.0630289532294,4939.0
3011,101.09.05,400,台中市,24.409909085362134,16389.0
3012,101.09.05,514,溪湖鎮,33.44784688995215,10450.0
3013,101.09.05,540,南投市,31.713309128630705,2892.0
3014,101.09.05,648,西螺鎮,30.989624712757717,312454.0
3015,101.09.05,800,高雄市,31.34593359860208,47499.0
3016,101.09.05,830,鳳山區,18.609316628701595,21950.0
3017,101.09.05,900,屏東市,21.9011305349105,9553.0
3018,101.09.05,950,花蓮市,20.331003083726074,17187.0
3019,101.09.06,104,台北二,24.92366204747219,122893.0
3020,101.09.06,109,台北一,22.168950299307454,402429.0
3021,101.09.06,241,三重區,21.96015942246954,19947.0
3022,101.09.06,338,桃農,16.785525695426685,6363.0
3023,101.09.06,400,台中市,23.333765298776097,30558.0
3024,101.09.06,514,溪湖鎮,34.0,9860.0
3025,101.09.06,540,南投市,26.816508370345062,2927.0
3026,101.09.06,648,西螺鎮,30.1,312138.0
3027,101.09.06,800,高雄市,29.704123356113247,52239.0
3028,101.09.06,830,鳳山區,18.09720297029703,40400.0
3029,101.09.06,900,屏東市,23.27212340728284,15461.0
3030,101.09.06,950,花蓮市,19.891835170665566,16963.0
3031,101.09.07,104,台北二,22.695173365949483,107922.0
3032,101.09.07,109,台北一,22.407037949668812,327908.0
3033,101.09.07,241,三重區,17.23347260093236,22738.0
3034,101.09.07,338,桃農,14.087225661226787,3554.0
3035,101.09.07,400,台中市,21.460676927411686,28393.0
3036,101.09.07,514,溪湖鎮,34.0,9460.0
3037,101.09.07,540,南投市,22.88570856284427,1997.0
3038,101.09.07,648,西螺鎮,30.1,314274.0
3039,101.09.07,800,高雄市,28.412888353625263,53141.0
3040,101.09.07,830,鳳山區,17.961578330206375,42640.0
3041,101.09.07,900,屏東市,19.35344569867533,19401.0
3042,101.09.07,950,花蓮市,20.927985286560464,18486.5
3043,101.09.08,104,台北二,21.17426098431247,115187.0
3044,101.09.08,109,台北一,21.649099890844976,357290.0
3045,101.09.08,241,三重區,15.65392246443023,22983.0
3046,101.09.08,338,桃農,12.431325301204819,2490.0
3047,101.09.08,400,台中市,19.055966425336756,34669.0
3048,101.09.08,514,溪湖鎮,34.0,8900.0
3049,101.09.08,540,南投市,24.134935661764708,2176.0
3050,101.09.08,648,西螺鎮,30.454559459692625,324556.0
3051,101.09.08,800,高雄市,26.503870337690817,58367.0
3052,101.09.08,830,鳳山區,14.01061657948962,63090.0
3053,101.09.08,900,屏東市,17.05828648962978,25795.0
3054,101.09.08,950,花蓮市,22.83698005257461,19401.0
3055,101.09.09,104,台北二,20.603625937640498,126781.0
3056,101.09.09,109,台北一,21.773655199594618,355220.0
3057,101.09.09,241,三重區,17.180239430975757,19964.0
3058,101.09.09,338,桃農,19.096911196911197,3885.0
3059,101.09.09,400,台中市,19.6123283711519,34595.0
3060,101.09.09,514,溪湖鎮,33.49148936170213,9400.0
3061,101.09.09,540,南投市,25.656102603369067,2612.0
3062,101.09.09,800,高雄市,26.50884115129647,59585.0
3063,101.09.09,830,鳳山區,11.425870238255486,74290.0
3064,101.09.09,900,屏東市,20.157054176072236,24808.0
3065,101.09.08,648,西螺鎮,30.8,164392.0
3066,101.09.08,950,花蓮市,24.889539883895935,9302.0
3067,101.09.10,514,溪湖鎮,33.19708491761724,7890.0
3068,101.09.10,648,西螺鎮,26.2,171692.0
3069,101.09.10,950,花蓮市,25.563643148286353,8709.5
3070,101.09.09,104,台北二,20.47194822373394,63504.0
3071,101.09.09,109,台北一,25.031618752764263,135660.0
3072,101.09.09,241,三重區,19.318385003604902,8322.0
3073,101.09.09,338,桃農,20.077021276595744,3525.0
3074,101.09.09,400,台中市,22.204310954063605,14150.0
3075,101.09.09,540,南投市,25.52,1427.0
3076,101.09.09,800,高雄市,27.896399535423928,26691.0
3077,101.09.09,830,鳳山區,11.532277479513986,35390.0
3078,101.09.09,900,屏東市,22.78307212537982,12506.0
3079,101.09.11,104,台北二,21.74546985577354,55815.0
3080,101.09.11,109,台北一,19.902831836919972,189453.0
3081,101.09.11,241,三重區,19.974921433060967,7955.0
3082,101.09.11,338,桃農,19.614814814814814,1620.0
3083,101.09.11,400,台中市,18.8143537414966,14700.0
3084,101.09.11,514,溪湖鎮,32.63383152173913,7360.0
3085,101.09.11,540,南投市,34.26,701.0
3086,101.09.11,648,西螺鎮,25.957554483486938,333312.0
3087,101.09.11,800,高雄市,29.18385524095256,26665.0
3088,101.09.11,830,鳳山區,16.493910171730516,30280.0
3089,101.09.11,900,屏東市,21.2278929513758,10612.0
3090,101.09.11,950,花蓮市,26.380953983125423,19319.0
3091,101.09.12,104,台北二,20.85845370671235,101559.0
3092,101.09.12,109,台北一,20.185923039162866,334092.0
3093,101.09.12,241,三重區,17.423073982030203,15693.0
3094,101.09.12,338,桃農,18.674675324675324,3080.0
3095,101.09.12,400,台中市,18.43436170908853,30566.0
3096,101.09.12,514,溪湖鎮,30.958286358511838,8870.0
3097,101.09.12,540,南投市,30.82542056074766,1926.0
3098,101.09.12,648,西螺鎮,25.700000000000003,327404.0
3099,101.09.12,800,高雄市,30.04854065323141,48926.0
3100,101.09.12,830,鳳山區,15.36280577849117,62300.0
3101,101.09.12,900,屏東市,20.35799875182026,19228.0
3102,101.09.12,950,花蓮市,25.34441338017715,20209.0
3103,101.09.13,104,台北二,21.65930082530643,89906.0
