,P,Q,t
1043,11.397273999852649,27146.0,101.03.27
1056,11.695101668450324,56999.0,101.03.28
1069,11.486044254230183,45329.0,101.03.29
1082,10.287920420241973,42071.0,101.03.30
1095,9.57552946775601,50428.0,101.03.31
1108,9.16460434880072,44610.0,101.04.01
1118,8.22156371435245,47093.0,101.04.02
1133,8.530016426439623,43223.0,101.04.03
1146,10.460986573608563,16907.0,101.04.03
1164,11.885006498570316,38470.0,101.04.06
1177,11.081986833127408,54227.0,101.04.07
1188,9.759739703459635,30350.0,101.04.08
1204,10.448941273213183,14593.0,101.04.08
1216,9.925040436110946,33386.0,101.04.10
1228,8.265398086921008,63667.0,101.04.11
1242,7.110867176648629,48237.0,101.04.12
1255,7.763126469205456,42540.0,101.04.13
1268,7.539810087101172,43283.0,101.04.14
1279,8.2762198752703,31909.0,101.04.15
1295,9.072861468584406,13210.0,101.04.15
1307,11.917909376401974,22290.0,101.04.17
1320,11.971977957556572,34116.0,101.04.18
1333,9.722009788488506,34939.0,101.04.19
1345,8.689365801032597,38931.0,101.04.20
1358,7.900421052631579,40850.0,101.04.21
1368,8.534238523919349,40323.0,101.04.22
1383,10.6460074553659,15291.0,101.04.22
1395,10.589410278830272,30879.0,101.04.24
1407,9.208142047873212,61078.0,101.04.25
1421,8.250408691153645,57990.0,101.04.26
1434,9.004599862822754,45197.0,101.04.27
1447,9.014066856212215,36227.0,101.04.28
1458,8.88424020771099,35819.0,101.04.29
1474,9.15614778209201,16998.0,101.04.29
1486,12.54260837039192,24061.0,101.05.01
1499,11.953226302831348,38992.0,101.05.02
1512,11.354188935432616,27692.0,101.05.03
1525,12.041003178540972,25798.0,101.05.04
1538,12.621896069348256,21803.0,101.05.05
1549,13.310338154410266,19636.0,101.05.06
1565,13.493348666053356,10870.0,101.05.06
1577,17.2664218789567,19745.0,101.05.08
1590,16.341200144328184,36029.0,101.05.09
1603,14.007147054110357,37442.0,101.05.10
1616,13.904409749880514,31385.0,101.05.11
1629,15.612263891435903,21812.0,101.05.12
1639,14.998403050437933,26488.0,101.05.13
1656,14.527873582500169,14903.0,101.05.13
1668,18.72168654459936,17859.0,101.05.15
1681,18.860781217821103,29134.0,101.05.16
1694,17.928970140158437,24615.0,101.05.17
1707,15.528189420793614,29057.0,101.05.18
1720,14.709372042720023,29588.0,101.05.19
1731,14.2374891677028,26541.0,101.05.20
1747,13.234151539068668,12670.0,101.05.20
1759,19.72430745220445,20504.0,101.05.22
1772,18.28582177359425,32296.0,101.05.23
1785,18.41586062173637,20491.0,101.05.24
1796,21.814255590699744,18021.0,101.05.25
1810,21.334565485996706,19424.0,101.05.26
1820,19.1680120692671,22868.0,101.05.27
1836,17.689056869810432,12766.0,101.05.27
1847,19.48865979381443,16878.0,101.05.29
1861,20.5807575864254,28406.0,101.05.30
1873,19.725929861849096,25407.0,101.05.31
1887,17.308728197674416,27520.0,101.06.01
1899,17.493957583033215,27489.0,101.06.02
1911,18.110842088632594,25318.0,101.06.03
1924,18.17661726242372,11470.0,101.06.03
1935,19.588710703830984,7857.0,101.06.05
1947,18.30506673467652,23526.0,101.06.06
