,P,Q,t
10068,5.0,20150.0,103.01.30
10089,5.0,15680.0,103.02.05
10103,5.0,33480.0,103.02.06
10118,5.0,35320.0,103.02.07
10133,5.0,34020.0,103.02.08
10148,5.0,34480.0,103.02.09
10167,5.0,17980.0,103.02.09
10178,6.0,18950.0,103.02.11
10193,6.0,37900.0,103.02.12
10208,6.0,37900.0,103.02.13
10223,6.0,38800.0,103.02.14
10240,6.0,19850.0,103.02.14
10287,6.0,18950.0,103.02.20
10302,6.0,37700.0,103.02.21
10317,6.0,37500.0,103.02.22
10332,6.0,38600.0,103.02.23
10350,6.0,19850.0,103.02.23
10361,5.3,19850.0,103.02.25
10376,5.3,39700.0,103.02.26
10391,5.3,39700.0,103.02.27
10406,4.65,39700.0,103.02.28
10421,4.0,39700.0,103.03.01
10436,4.0,38800.0,103.03.02
10455,4.0,18950.0,103.03.02
10466,4.0,18950.0,103.03.04
10481,4.0,38470.0,103.03.05
10496,4.0,39170.0,103.03.06
10511,4.0,39300.0,103.03.07
10526,4.0,38630.0,103.03.08
10541,4.0,37630.0,103.03.09
10559,4.0,18650.0,103.03.09
10570,5.0,18250.0,103.03.11
10585,5.0,38100.0,103.03.12
10600,5.0,38500.0,103.03.13
10615,5.0,38500.0,103.03.14
10630,5.0,39500.0,103.03.15
10645,5.0,39500.0,103.03.16
10664,5.0,19850.0,103.03.16
10675,5.0,19320.0,103.03.18
10690,5.4867162592986185,37640.0,103.03.19
10705,6.0,38170.0,103.03.20
10720,6.0,38810.0,103.03.21
10735,6.0,38490.0,103.03.22
10750,6.0,39180.0,103.03.23
10769,6.0,19650.0,103.03.23
10780,6.0,19750.0,103.03.25
10795,6.0,39070.0,103.03.26
10810,6.0,38440.0,103.03.27
10825,6.0,38970.0,103.03.28
10840,6.0,39700.0,103.03.29
10855,6.0,39690.0,103.03.30
10874,6.0,19840.0,103.03.30
10885,6.0,18950.0,103.04.01
10900,6.0,38800.0,103.04.02
10915,6.0,39470.0,103.04.03
10930,6.0,39180.0,103.04.04
10942,6.0,34410.0,103.04.05
10959,6.0,14850.0,103.04.05
10971,6.0,18750.0,103.04.08
10986,6.0,38600.0,103.04.09
11001,6.0,39700.0,103.04.10
11016,6.0,39700.0,103.04.11
11031,6.0,39700.0,103.04.12
11046,6.0,39800.0,103.04.13
11065,6.0,19950.0,103.04.13
11076,6.0,19870.0,103.04.15
11091,6.0,39720.0,103.04.16
11106,6.488006190353366,38770.0,103.04.17
11121,7.0,38790.0,103.04.18
11136,7.0,39720.0,103.04.19
11151,7.291050583657587,38550.0,103.04.20
11170,7.6,18700.0,103.04.20
11181,8.6,17850.0,103.04.22
11196,9.312895243332417,36370.0,103.04.23
11211,10.3,37040.0,103.04.24
11226,10.6,37040.0,103.04.25
11241,10.6,38040.0,103.04.26
11256,10.6,39370.0,103.04.27
11275,10.6,19850.0,103.04.27
11286,9.0,19540.0,103.04.29
11301,8.647245493780147,39390.0,103.04.30
11316,8.3,39370.0,103.05.01
11331,8.3,39370.0,103.05.02
11346,8.3,39600.0,103.05.03
11361,8.3,39620.0,103.05.04
11380,8.3,19870.0,103.05.04
11391,8.3,19850.0,103.05.06
11406,8.3,39700.0,103.05.07
11421,8.3,39700.0,103.05.08
11436,8.3,39700.0,103.05.09
11451,8.3,39710.0,103.05.10
11466,8.3,39810.0,103.05.11
11484,8.3,19950.0,103.05.11
11495,8.3,19850.0,103.05.13
11510,7.950618218521322,39630.0,103.05.14
11525,7.299470098410295,39630.0,103.05.15
11540,7.0,41700.0,103.05.16
11555,7.0,44390.0,103.05.17
11570,7.0,45120.0,103.05.18
11589,7.0,22580.0,103.05.18
11600,7.0,22850.0,103.05.20
11615,7.495584988962473,45300.0,103.05.21
11630,7.799113082039911,45100.0,103.05.22
11645,8.95,45300.0,103.05.23
11660,10.14934065934066,45500.0,103.05.24
11675,10.64900284900285,45630.0,103.05.25
11693,11.3,22780.0,103.05.25
11704,12.6,23570.0,103.05.27
11718,12.100318403735937,47110.0,103.05.28
11732,12.08959236773634,46120.0,103.05.29
11746,13.807131851199648,45430.0,103.05.30
11761,15.0,45800.0,103.05.31
11776,15.0,46070.0,103.06.01
11790,15.0,46660.0,103.06.02
11806,15.0,23540.0,103.06.02
11818,15.0,19850.0,103.06.05
11833,15.30225,40000.0,103.06.06
11848,16.09205949079909,39670.0,103.06.07
11863,16.6,41050.0,103.06.08
11882,16.6,21530.0,103.06.08
11893,15.6,21500.0,103.06.10
11908,15.29298205768794,44030.0,103.06.11
11923,15.0,45390.0,103.06.12
11938,15.0,45400.0,103.06.13
11953,14.650077656978034,45070.0,103.06.14
11968,14.951726427622845,45180.0,103.06.15
11985,15.6,22650.0,103.06.15
11996,15.0,22350.0,103.06.17
12010,15.0,45200.0,103.06.18
12024,15.0,45710.0,103.06.19
12039,14.148330058939097,45810.0,103.06.20
12054,13.3,45800.0,103.06.21
12069,13.3,45410.0,103.06.22
12088,13.3,22560.0,103.06.22
12099,13.3,22860.0,103.06.24
12114,13.3,45610.0,103.06.25
12129,13.3,45700.0,103.06.26
12144,13.3,45800.0,103.06.27
12159,13.3,45830.0,103.06.28
12174,13.3,46490.0,103.06.29
12193,13.3,23510.0,103.06.29
12204,13.3,23520.0,103.07.01
12219,12.650138209653411,47030.0,103.07.02
12234,10.999362380446334,47050.0,103.07.03
12249,10.0,46520.0,103.07.04
12264,10.0,46400.0,103.07.05
12279,12.46920250702399,46270.0,103.07.06
12297,15.0,22850.0,103.07.06
12308,15.0,23420.0,103.07.08
12323,15.0,46570.0,103.07.09
12337,12.483905579399142,46600.0,103.07.10
12351,12.503194207836456,46960.0,103.07.11
12365,15.0,46960.0,103.07.12
12379,15.0,46990.0,103.07.13
12396,15.0,23540.0,103.07.13
12407,16.0,23450.0,103.07.15
12421,16.0,46970.0,103.07.16
12435,16.0,47200.0,103.07.17
12449,16.0,47220.0,103.07.18
12463,17.49550706033376,46740.0,103.07.19
12477,23.183178681893885,42030.0,103.07.20
12493,28.321242697822623,18830.0,103.07.20
12504,33.3,25430.0,103.07.22
12527,33.3,25430.0,103.07.22
12532,27.460620525059667,20950.0,103.07.24
12546,26.227965697951404,41980.0,103.07.25
12561,21.561674008810574,45400.0,103.07.26
12576,20.7614006514658,49120.0,103.07.27
12595,22.894949494949493,24750.0,103.07.27
12606,18.714446107784436,26720.0,103.07.29
12621,20.694573069086868,53990.0,103.07.30
12636,20.687637161667887,54680.0,103.07.31
12651,20.784158415841585,54540.0,103.08.01
12666,22.658642407277817,57160.0,103.08.02
12681,20.656872678149277,59220.0,103.08.03
12700,18.76498800959233,29190.0,103.08.03
12711,18.697916666666668,27840.0,103.08.05
12726,18.794028249597712,55930.0,103.08.06
12740,18.869996457669146,56460.0,103.08.07
12754,18.79856238233784,58430.0,103.08.08
12768,18.73464580178361,59430.0,103.08.09
12782,18.78179955608673,58570.0,103.08.10
12798,18.84417808219178,29200.0,103.08.10
12812,18.792510508215518,26170.0,103.08.13
12825,18.72981599699587,53260.0,103.08.14
12839,18.67290238933136,53990.0,103.08.15
12853,20.456040943154814,54710.0,103.08.16
12867,22.929595354745054,55110.0,103.08.17
12884,23.695970695970697,27300.0,103.08.17
12895,23.26401127952062,28370.0,103.08.19
12909,23.345646437994723,56850.0,103.08.20
12923,21.841509433962266,53000.0,103.08.21
12937,21.662306299054137,49690.0,103.08.22
12951,23.39309056956116,53550.0,103.08.23
12965,23.32798573975045,56100.0,103.08.24
12983,23.16017316017316,27720.0,103.08.24
12994,28.22994210090984,24180.0,103.08.26
13009,28.149033464976096,48110.0,103.08.27
13024,27.914346895074942,46700.0,103.08.28
13039,28.176172812568183,45830.0,103.08.29
13054,28.539302625914765,46460.0,103.08.30
13069,28.440070686989177,45270.0,103.08.31
13088,28.390946502057613,21870.0,103.08.31
13099,28.3,25080.0,103.09.02
13113,28.18545975834528,48830.0,103.09.03
13128,28.169694581280787,50750.0,103.09.04
13143,26.4821325091752,51770.0,103.09.05
13158,23.57115275411698,52830.0,103.09.06
13172,22.64717794862179,53330.0,103.09.07
13186,22.732067684688403,48460.0,103.09.08
13202,22.90582147477361,23190.0,103.09.08
13215,20.975301908843008,25670.0,103.09.11
13229,20.87151040672141,52370.0,103.09.12
13243,21.03183211958605,52180.0,103.09.13
13257,21.367830279652846,51850.0,103.09.14
13274,21.429124004550623,26370.0,103.09.14
13285,21.330683690280065,24280.0,103.09.16
13299,20.931802618328295,49650.0,103.09.17
13313,19.206122448979592,51450.0,103.09.18
13327,17.995140913508262,51450.0,103.09.19
13341,20.56446761580108,49870.0,103.09.20
13355,23.400038857586942,51470.0,103.09.21
13372,23.652206154987024,26970.0,103.09.21
13383,22.30463718334049,23290.0,103.09.23
13397,20.22738145195132,47660.0,103.09.24
13411,18.33513050919983,46740.0,103.09.25
13424,18.219203444564048,46450.0,103.09.26
13437,17.704351395730708,48720.0,103.09.27
13451,16.931030202730657,48340.0,103.09.28
13468,16.445147679324894,23700.0,103.09.28
13479,21.54471544715447,25830.0,103.09.30
13493,22.255666045162627,48270.0,103.10.01
13507,23.02142697383136,44710.0,103.10.02
13521,22.213143507972664,43900.0,103.10.03
13535,19.864804928131417,48700.0,103.10.04
13549,18.12475397426192,52840.0,103.10.05
13566,17.615289095847885,25770.0,103.10.05
13577,18.64219219219219,26640.0,103.10.07
13591,18.69578395181659,51470.0,103.10.08
13605,18.82595686807849,51470.0,103.10.09
13619,18.84047798268724,53140.0,103.10.10
13633,18.748655211057155,53540.0,103.10.11
13648,18.18738240177089,54210.0,103.10.12
13667,17.666175929333825,27170.0,103.10.12
13678,18.88132733408324,26670.0,103.10.14
13693,18.82668032023832,53710.0,103.10.15
13708,18.51591591591592,53280.0,103.10.16
13723,18.30599113850896,51910.0,103.10.17
13738,17.376546003016593,53040.0,103.10.18
13753,16.44318597004019,54740.0,103.10.19
13771,16.434051881622214,27370.0,103.10.19
13782,16.21540656205421,28040.0,103.10.21
13797,16.179607277967932,55510.0,103.10.22
13812,16.163358222545984,54910.0,103.10.23
13827,15.976878402903813,55100.0,103.10.24
13842,15.803327102803738,53500.0,103.10.25
13857,15.780196523053666,52920.0,103.10.26
13876,15.725849335302806,27080.0,103.10.26
13887,15.8508073196986,27870.0,103.10.28
13902,13.69501942776404,56620.0,103.10.29
13917,11.61665804449043,57990.0,103.10.30
13932,11.732760133356727,56990.0,103.10.31
13947,11.820159535895575,55160.0,103.11.01
