,P,Q,t
2752,30.21848113831899,24176.0,101.08.12
2763,33.388612115141754,22963.0,101.08.14
2775,32.64439778098996,51194.0,101.08.15
2787,30.411755315851472,64524.0,101.08.16
2799,28.25992895805142,65032.0,101.08.17
2811,27.269588573038853,56778.0,101.08.18
2823,27.70501879800688,55591.0,101.08.19
2836,28.014053426248555,27552.0,101.08.19
2847,30.80488156387421,27061.0,101.08.21
2859,29.56920343932511,61640.0,101.08.22
2871,30.062363376925237,67979.0,101.08.23
2882,32.61278774135917,58212.0,101.08.24
2895,31.552318572691476,49772.0,101.08.25
2907,28.857182587199198,51778.0,101.08.26
2920,28.62354388843314,26818.0,101.08.26
2931,30.327956028856065,29110.0,101.08.28
2943,32.47418474251144,54216.0,101.08.29
2955,35.29686642268984,52464.0,101.08.30
2966,33.52985537000714,54553.0,101.08.31
2981,31.443758043758045,27195.0,101.08.31
2994,29.169369809477285,20470.0,101.09.03
3005,30.696534402507027,43398.0,101.09.04
3015,31.34593359860208,47499.0,101.09.05
3027,29.704123356113247,52239.0,101.09.06
3039,28.412888353625263,53141.0,101.09.07
3051,26.503870337690817,58367.0,101.09.08
3062,26.50884115129647,59585.0,101.09.09
3076,27.896399535423928,26691.0,101.09.09
3087,29.18385524095256,26665.0,101.09.11
3099,30.04854065323141,48926.0,101.09.12
3111,30.695984626728933,44753.0,101.09.13
3123,28.92111619628782,47196.0,101.09.14
3135,28.03070275187628,52764.0,101.09.15
3147,28.17484614229961,53296.0,101.09.16
3160,27.9674116341734,25236.0,101.09.16
3171,26.49983957219251,31790.0,101.09.18
3183,26.262522575823628,64228.0,101.09.19
3195,25.599993576670467,62273.0,101.09.20
3207,24.50629135481072,55314.0,101.09.21
3219,24.926751143327127,55321.0,101.09.22
3231,26.271102335164837,58240.0,101.09.23
3244,26.64864427072329,28398.0,101.09.23
3255,28.3729656906772,27835.0,101.09.25
3268,26.97314405748295,59983.0,101.09.26
3280,25.70895617455607,64369.0,101.09.27
3294,23.550204954799533,72455.0,101.09.28
3306,20.320047995996543,87924.0,101.09.29
3318,20.506455885941367,86061.0,101.09.30
3331,22.3560788095176,38371.0,101.09.30
3346,21.895358921769706,34130.0,101.10.03
3360,22.89564584519967,63204.0,101.10.04
3373,23.115814466071345,61703.0,101.10.05
3386,21.965319329356284,67219.0,101.10.06
3398,21.25852608250459,71293.0,101.10.07
3412,20.859455630329943,36703.0,101.10.07
3423,20.809513221631065,37779.0,101.10.09
3435,20.16610633411664,74896.0,101.10.10
3447,20.36534325310809,71507.0,101.10.11
3459,20.62394685816876,69625.0,101.10.12
3472,19.815454594463464,74198.0,101.10.13
3483,19.45991316744428,77160.0,101.10.14
3498,19.245898892583188,38197.0,101.10.14
3510,18.774592166810173,42971.0,101.10.16
3523,18.746633783110816,84338.0,101.10.17
3536,18.814031561709097,80604.0,101.10.18
3549,18.34523674564486,79389.0,101.10.19
3561,18.12834925284153,77159.0,101.10.20
3574,17.82113747418266,79404.0,101.10.21
3587,17.230433757105455,42397.0,101.10.21
3599,17.764239757677597,45229.0,101.10.23
3612,17.566211440340776,85452.0,101.10.24
3625,17.131034916798836,79446.0,101.10.25
3638,16.028274849543774,82416.0,101.10.26
3651,14.469859342833152,86949.0,101.10.27
3662,13.214122778975158,96971.0,101.10.28
3678,12.794326787559898,53215.0,101.10.28
3690,12.526216670855971,51719.0,101.10.30
3703,12.756943409900751,99346.0,101.10.31
3716,12.67623152966748,95694.0,101.11.01
3729,12.949776446022623,84767.0,101.11.02
3742,13.065516025056256,82215.0,101.11.03
3754,12.626841686198429,89171.0,101.11.04
3769,12.73476727139454,43656.0,101.11.04
3781,12.49318721265904,46765.0,101.11.06
3794,11.7411935816834,95913.0,101.11.07
3807,11.044732473100202,95168.0,101.11.08
3820,10.977883421586,94237.0,101.11.09
3833,9.937559581440382,107416.0,101.11.10
3844,9.342381969246263,107239.0,101.11.11
3860,9.569560782681098,48040.0,101.11.11
3872,9.349793458819525,46964.0,101.11.13
3885,9.11509868047746,96929.0,101.11.14
3897,9.062150325232452,100236.0,101.11.15
3911,8.746576250753463,99540.0,101.11.16
3923,8.610527629567224,96147.0,101.11.17
3936,9.60953533164801,83070.0,101.11.18
3950,10.41892959770115,36192.0,101.11.18
3962,9.425342948790863,43957.0,101.11.20
3975,9.144976686808707,95654.0,101.11.21
3988,8.801535250699924,98225.0,101.11.22
4001,8.780343147186471,93779.0,101.11.23
4014,9.10907651773458,90332.0,101.11.24
4025,9.540214663718354,80498.0,101.11.25
4041,9.740275810460489,37417.0,101.11.25
4053,10.025684250856065,41761.0,101.11.27
4066,9.758912254421851,86785.0,101.11.28
4079,9.230061301827908,89720.0,101.11.29
4092,8.80143514698858,92116.0,101.11.30
4105,8.96906413332895,91263.0,101.12.01
4117,9.604379727399726,79457.0,101.12.02
4132,9.981131015892627,35614.0,101.12.02
4144,9.761916645227682,38870.0,101.12.04
4157,10.056536969696973,82500.0,101.12.05
4170,11.499294598106552,75418.0,101.12.06
4183,12.924281286589984,72595.0,101.12.07
4196,11.87761641470698,85728.0,101.12.08
4207,11.535629206410688,82612.0,101.12.09
4223,12.096789684540076,37691.0,101.12.09
4235,11.300458177943524,46925.0,101.12.11
4248,11.720426077054473,84304.0,101.12.12
4261,12.027952730426229,77259.0,101.12.13
4274,12.77491730835384,75582.0,101.12.14
4287,12.77229189231512,76631.0,101.12.15
4299,11.876147019423977,83608.0,101.12.16
4314,11.909332458586189,42679.0,101.12.16
4326,12.851415668763954,39416.0,101.12.18
4339,13.13534587825621,74665.0,101.12.19
4352,13.722913468985425,71015.0,101.12.20
4364,14.449639726027396,73000.0,101.12.21
4378,15.3873575144467,69393.0,101.12.22
4389,15.996349691299091,62844.0,101.12.23
4404,16.033563630438323,30685.0,101.12.23
4416,16.14023720349563,32040.0,101.12.25
4429,16.268459780284598,67815.0,101.12.26
4442,16.459094025689076,65631.0,101.12.27
4455,16.984650975982,62245.0,101.12.28
4468,16.68731146503534,66367.0,101.12.29
4480,16.416311475409834,70760.0,101.12.30
4495,16.780669892882386,36782.0,101.12.30
4507,20.251215939056543,30717.0,102.01.01
4521,22.361022577593083,53903.0,102.01.02
4535,26.385363953061976,43632.0,102.01.03
4549,27.615679676985195,44580.0,102.01.04
4563,26.75987042920326,48159.0,102.01.05
4576,26.184139849987904,49596.0,102.01.06
4592,26.320065699425125,25571.0,102.01.06
4605,25.37634438757625,28526.0,102.01.08
4619,24.566003380035983,55029.0,102.01.09
4633,23.70815491848922,52079.0,102.01.10
4647,23.947142523455444,51374.0,102.01.11
4661,23.773299392123143,58729.0,102.01.12
4673,23.45524791344174,62663.0,102.01.13
4690,23.44660971344006,29732.0,102.01.13
4703,24.03634375115857,26973.0,102.01.15
4717,24.38045877270756,53011.0,102.01.16
4731,24.6374345441801,48506.0,102.01.17
4745,24.128770337922404,51136.0,102.01.18
4759,23.418101646083304,56923.0,102.01.19
4772,23.352686547919465,54289.0,102.01.20
4788,23.724782976108163,26034.0,102.01.20
4801,21.502206477077877,30909.0,102.01.22
4815,21.1778215657703,60392.0,102.01.23
4829,19.752343848779876,63272.0,102.01.24
4843,18.581107001617116,62457.0,102.01.25
4857,16.71749329936576,75366.0,102.01.26
4869,15.908981782575584,82723.0,102.01.27
4886,16.13372102706454,36025.0,102.01.27
4899,16.15843179377014,36309.0,102.01.29
4913,16.460806026792035,70618.0,102.01.30
4927,16.675639357206574,68389.0,102.01.31
4941,16.394863142630058,71717.0,102.02.01
4955,14.932927010923535,80560.0,102.02.02
4968,14.105375061737318,83013.0,102.02.03
4983,14.443145422798704,40090.0,102.02.03
4996,13.936525168655942,48175.0,102.02.05
5010,13.807093836325969,92672.0,102.02.06
5024,13.729128085624136,96982.0,102.02.07
5038,13.778660262108447,122621.0,102.02.08
5050,13.632438237359906,98239.0,102.02.09
5064,13.273436999608585,28103.0,102.02.09
5085,12.634058022330809,42363.0,102.02.15
5098,12.13050921909489,91061.0,102.02.16
5110,11.713846238451383,90920.0,102.02.17
5126,11.7385059921368,42222.0,102.02.17
5140,10.422341627706013,45131.0,102.02.19
5154,9.90943830875383,90726.0,102.02.20
5168,8.255769159191573,107468.0,102.02.21
5182,7.769661209807665,108976.0,102.02.22
5196,9.173015592821418,84975.0,102.02.23
5208,10.02171687440813,78142.0,102.02.24
5223,9.729043953315124,40270.0,102.02.24
5240,9.005295767825789,49549.0,102.02.27
5254,8.602106498705709,95419.0,102.02.28
5268,7.780211075592327,85088.0,102.03.01
5282,7.803950859593645,82539.0,102.03.02
5295,7.653168026914211,96306.0,102.03.03
5311,7.177829574407852,52985.0,102.03.03
5324,7.630166142792994,55675.0,102.03.05
5338,7.832598834708481,102292.0,102.03.06
5352,7.541568181380015,103738.0,102.03.07
5366,7.12517048748838,108659.0,102.03.08
5380,6.851139235713408,105641.0,102.03.09
5392,6.536513064045576,108657.0,102.03.10
5408,6.502659749972505,54554.0,102.03.10
5422,6.463244288363651,50686.0,102.03.12
5436,6.690165107702708,100601.0,102.03.13
5450,6.876827577771435,98108.0,102.03.14
5464,6.928167627029858,95450.0,102.03.15
5478,6.893363323740558,96253.0,102.03.16
5491,6.978134728959589,96683.0,102.03.17
5507,7.197416486673517,47687.0,102.03.17
5520,6.707013392038158,54510.0,102.03.19
5534,6.452737891077636,107875.0,102.03.20
5548,6.026903548570417,107339.0,102.03.21
5562,5.7083786358256905,103931.0,102.03.22
5576,5.759895064764716,97584.0,102.03.23
5588,6.022025721801149,96183.0,102.03.24
5605,6.05462558695115,48556.0,102.03.24
5618,6.565607168120727,42410.0,102.03.26
5632,6.726819620253164,85952.0,102.03.27
5646,6.865788414893494,86991.0,102.03.28
5660,6.536180373640351,92763.0,102.03.29
5674,6.257539925986029,101062.0,102.03.30
5687,6.154066949973906,93891.0,102.03.31
5703,6.031893790190542,42143.0,102.03.31
5716,6.925528429019753,43336.0,102.04.02
5730,7.010675123742784,94753.0,102.04.03
5745,7.082439660034619,51417.0,102.04.03
5763,8.366998790121698,42153.0,102.04.06
5775,8.436052626021585,94706.0,102.04.07
5790,8.491441021445018,52553.0,102.04.07
5802,7.540826279134251,61311.0,102.04.09
5816,7.087657034449252,129669.0,102.04.10
5830,6.826797893981094,116998.0,102.04.11
5844,7.343145386565816,93076.0,102.04.12
5858,7.519297406280969,87789.0,102.04.13
5870,7.457293433628524,85481.0,102.04.14
5887,7.567603494113179,42128.0,102.04.14
5900,6.961203984220048,45881.0,102.04.16
5914,7.014096505541545,94378.0,102.04.17
5928,7.488830065930227,91612.0,102.04.18
5942,8.051268529392214,90262.0,102.04.19
5956,8.093763018703308,91695.0,102.04.20
5969,8.87061776517836,84660.0,102.04.21
5985,9.774511368169126,40112.0,102.04.21
5998,12.505488698993782,39554.0,102.04.23
6012,11.868484104721832,85560.0,102.04.24
6026,11.975356121990975,84662.0,102.04.25
6040,11.750896577337777,86161.0,102.04.26
6054,11.686637005036216,85183.0,102.04.27
6066,13.035654011242377,75251.0,102.04.28
6083,13.437308705719532,37573.0,102.04.28
6096,13.95400441589723,39856.0,102.04.30
6111,14.091539827985024,78249.0,102.05.01
6126,14.73303678673724,75761.0,102.05.02
6141,16.688140868392004,65224.0,102.05.03
6156,19.680271617290124,53973.0,102.05.04
6170,21.109762022981982,56392.0,102.05.05
6187,21.37057638315442,30275.0,102.05.05
6201,24.21492437424709,29884.0,102.05.07
6216,23.371132533897644,63795.0,102.05.08
6231,21.540050628333784,66366.0,102.05.09
6246,19.92067691311133,67926.0,102.05.10
6261,19.16778837814397,69180.0,102.05.11
6273,18.540068361519875,72848.0,102.05.12
6291,18.281172232300264,39139.0,102.05.12
6305,19.81420762182424,38416.0,102.05.14
6320,19.361227866097973,77370.0,102.05.15
6335,18.663103837471784,70880.0,102.05.16
6349,18.393901743820617,68413.0,102.05.17
6365,19.12240551381278,70804.0,102.05.18
6379,20.00097415070523,72884.0,102.05.19
6396,20.1245883786657,38567.0,102.05.19
6410,21.736879849517987,34024.0,102.05.21
6424,21.92516269655924,64230.0,102.05.22
6439,22.26537877868156,65896.0,102.05.23
6454,21.609462572780963,71619.0,102.05.24
6469,21.653718571575347,68131.0,102.05.25
6482,22.97932188266785,62762.0,102.05.26
6500,23.431446335078533,30560.0,102.05.26
6514,23.536864583667832,31141.0,102.05.28
6529,24.47614845303289,57338.0,102.05.29
6544,26.12142502710749,54413.0,102.05.30
6559,26.63913802433361,57287.0,102.05.31
6573,27.50419307988039,58525.0,102.06.01
6588,29.32053013983716,54778.0,102.06.02
6603,30.46991786447639,25324.0,102.06.02
6617,36.91596608832808,25360.0,102.06.04
6631,36.525157103314136,53468.0,102.06.05
6647,34.79306489162869,60994.0,102.06.06
6661,34.4110331663866,61297.0,102.06.07
6676,34.3802034443085,54757.0,102.06.08
6690,35.15400954703687,47973.0,102.06.09
6705,37.34912840430942,21627.0,102.06.09
6719,33.94134131212144,27406.0,102.06.11
6732,34.277549827265474,56445.0,102.06.12
6748,34.59485175109336,29039.0,102.06.12
6765,32.36030850887377,36174.0,102.06.15
6779,32.03655865607647,71135.0,102.06.16
6795,31.701576041875228,34961.0,102.06.16
6808,28.835340660693944,32481.0,102.06.18
6822,27.477540256578852,71479.0,102.06.19
6836,25.208213251109648,80431.0,102.06.20
6850,23.791383392421213,81517.0,102.06.21
6864,24.109311843027328,71350.0,102.06.22
6877,24.820240727823208,67379.0,102.06.23
6893,24.686689003959792,36113.0,102.06.23
6906,24.248311681411227,37641.0,102.06.25
6920,24.75790611971942,70281.0,102.06.26
6935,24.993494058795704,69767.0,102.06.27
6949,23.692814199828224,76846.0,102.06.28
6964,23.74132895678155,71289.0,102.06.29
6978,24.714764098490864,62950.0,102.06.30
6993,24.46001912045889,31380.0,102.06.30
7006,24.651070518727305,36898.0,102.07.02
7020,24.58879749579923,73796.0,102.07.03
7034,23.99947142089231,78134.0,102.07.04
7048,23.88408439600045,79909.0,102.07.05
7062,24.220773436424828,79929.0,102.07.06
7076,24.26793598803322,77548.0,102.07.07
7092,24.367519012454537,36292.0,102.07.07
7105,25.69624545454545,33000.0,102.07.09
7121,25.80992532864807,63746.0,102.07.10
7135,28.70888776749247,63413.0,102.07.11
7150,33.72255164498852,62736.0,102.07.12
7162,33.583019471083986,68820.0,102.07.13
7177,32.57200096005281,66663.0,102.07.14
7192,34.12756520492978,27912.0,102.07.14
7206,27.31853788316946,43225.0,102.07.16
7220,24.34047395127072,91444.0,102.07.17
7236,21.409349874598764,96889.0,102.07.18
7250,20.82135607583461,101484.0,102.07.19
7265,20.829149017688003,93962.0,102.07.20
7279,20.31103216112011,85849.0,102.07.21
7294,19.46676360707814,44701.0,102.07.21
7307,19.99767390045007,44882.0,102.07.23
7321,19.85253729456384,79100.0,102.07.24
7336,20.19487981899389,68064.0,102.07.25
7351,21.181823648390097,73172.0,102.07.26
7365,20.890870483199617,82885.0,102.07.27
7379,19.94571540836374,89075.0,102.07.28
7395,19.625999648475258,45516.0,102.07.28
7408,19.00365242848577,56702.0,102.07.30
7422,19.28265893191636,104636.0,102.07.31
7436,19.7625240542198,94578.0,102.08.01
7450,19.845855621191685,85996.0,102.08.02
7464,19.931444349062765,78049.0,102.08.03
7478,19.83170216827425,89057.0,102.08.04
7493,19.622756155679102,50360.0,102.08.04
7506,19.90550409284012,48255.0,102.08.06
7520,19.837641747962625,92153.0,102.08.07
7534,20.819692200879427,86420.0,102.08.08
7548,22.01856416324681,79438.0,102.08.09
7562,22.252775452900995,74078.0,102.08.10
7575,23.267136987473965,70094.0,102.08.11
7591,24.288734361715047,32932.0,102.08.11
7604,24.73718981225148,39734.0,102.08.13
7618,23.48940771183367,82730.0,102.08.14
7632,22.9601861617326,81542.0,102.08.15
7646,23.062031159167542,86010.0,102.08.16
7660,22.76744449425477,84766.0,102.08.17
7674,24.310782135692264,74271.0,102.08.18
7689,25.626819767913656,36969.0,102.08.18
7703,27.027306998195307,49870.0,102.08.20
7716,27.306322472322787,95295.0,102.08.21
7732,27.61264061640066,45425.0,102.08.21
7748,27.808757894736843,40375.0,102.08.24
7762,24.874443914495075,92252.0,102.08.25
7778,22.590716502496285,51877.0,102.08.25
7791,27.30652566068369,44348.0,102.08.27
7805,26.82946489471716,90898.0,102.08.28
7818,25.72205197520565,94699.0,102.08.29
7833,25.67867784419952,85648.0,102.08.30
7847,28.487896216768917,62592.0,102.08.31
7861,32.27083271841796,54208.0,102.09.01
7876,32.88520006869312,29115.0,102.09.01
7889,34.7704603141936,29154.0,102.09.03
7903,34.076515910696386,60871.0,102.09.04
7917,34.75363406364559,58103.0,102.09.05
7931,36.14472816567641,58234.0,102.09.06
7945,35.24679978909055,58793.0,102.09.07
7958,37.22609742429588,48181.0,102.09.08
7974,40.848596722546624,21236.0,102.09.08
7987,42.34695444543284,21359.0,102.09.10
8001,41.985315115436144,45523.0,102.09.11
8015,43.48737909884407,46629.0,102.09.12
8029,44.65711441924874,46216.0,102.09.13
8043,45.32099479055164,42039.0,102.09.14
8057,45.67947745469869,42714.0,102.09.15
8068,43.82044637190607,37816.0,102.09.16
8085,40.35957340840191,46180.0,102.09.17
8099,38.933458244917,66447.0,102.09.18
8112,40.52109089142895,61766.0,102.09.19
8127,43.09361058735637,28109.0,102.09.19
8142,54.03404650084072,17247.0,102.09.22
8157,54.03404650084072,17247.0,102.09.22
8170,45.2992695793318,29572.0,102.09.24
8184,40.36881094127112,62150.0,102.09.25
8198,32.70336475360935,67048.0,102.09.26
8212,32.88968111173941,58359.0,102.09.27
8226,36.608761104093766,48293.0,102.09.28
8240,36.33586628618019,49060.0,102.09.29
8255,36.93770279039584,24656.0,102.09.29
8268,38.30741497495386,30344.0,102.10.01
8282,38.21378501894293,58861.0,102.10.02
8296,38.05346429662647,55639.0,102.10.03
8310,38.87371781188752,51533.0,102.10.04
8324,40.287709801862206,49511.0,102.10.05
8338,40.87503323154301,55670.0,102.10.06
8352,41.01250572456657,30570.0,102.10.06
8365,42.78449337850324,25976.0,102.10.08
8379,42.7536436505676,49154.0,102.10.09
8393,41.83711980136562,46719.0,102.10.10
8407,39.27715371358569,48161.0,102.10.11
8421,36.87584171844359,54561.0,102.10.12
8434,36.139980538104346,58576.0,102.10.13
8450,36.0444875152785,28635.0,102.10.13
8463,36.76994853163791,33030.0,102.10.15
8477,32.56665528655613,67369.0,102.10.16
8491,33.30311117531284,55381.0,102.10.17
8505,38.802715489057285,51998.0,102.10.18
8519,36.472450059998586,56668.0,102.10.19
