,P,Q,t
962,9.83058032692568,472768.0,101.03.21
975,8.542473444737565,487474.0,101.03.22
988,7.40713406770818,507915.0,101.03.23
1001,6.6278799933698,512805.0,101.03.24
1017,6.635868242314789,254710.0,101.03.24
1022,6.5638624397894025,267810.0,101.03.26
1040,6.572118297082147,525592.0,101.03.27
1053,6.575109400833438,517135.0,101.03.28
1066,6.293994836682007,507813.0,101.03.29
1079,6.212521850951395,497690.0,101.03.30
1092,6.366709751773759,499786.0,101.03.31
1105,6.335408879886965,287346.0,101.04.01
1117,7.627224525912175,288185.0,101.04.02
1130,7.839858699387496,494690.0,101.04.03
1144,7.884592778314392,243295.0,101.04.03
1151,7.890116960310189,234695.0,101.04.05
1162,7.8960608461416575,473325.0,101.04.06
1174,7.891362700014565,480590.0,101.04.07
1185,7.873983651226158,275250.0,101.04.08
1195,7.886733227984485,278440.0,101.04.09
1213,7.89022058672368,486430.0,101.04.10
1225,7.823846801865664,486690.0,101.04.11
1239,7.773391450893089,480635.0,101.04.12
1252,7.774284196602473,480055.0,101.04.13
1265,7.75997751842353,492848.0,101.04.14
1276,7.734414313472421,282028.0,101.04.15
1286,7.71565793647996,283690.0,101.04.16
1304,7.741067154092915,491288.0,101.04.17
1317,7.751902785666607,482398.0,101.04.18
1330,7.832285777746114,477238.0,101.04.19
1342,7.909489518255992,478117.0,101.04.20
1355,7.979399859422807,483720.0,101.04.21
1370,8.051114434561311,242051.0,101.04.21
1374,8.562054235738152,249319.0,101.04.23
1392,9.008070369073122,491068.0,101.04.24
1404,9.381621911019304,487499.0,101.04.25
1418,9.293666890878049,483175.0,101.04.26
1431,9.1864175515048,477771.0,101.04.27
1444,9.122860144924504,477766.0,101.04.28
1455,9.138992943958034,270690.0,101.04.29
1465,11.650969744622996,244188.0,101.04.30
1483,12.412870525291362,417178.0,101.05.01
1496,12.549365430377618,416030.0,101.05.02
1509,12.889988938053095,397760.0,101.05.03
1522,13.73691751857782,365355.0,101.05.04
1535,14.294927451666862,385605.0,101.05.05
1546,14.510987859201675,228980.0,101.05.06
1556,15.219422366211758,228103.0,101.05.07
1574,15.2883395200437,402745.0,101.05.08
1587,15.329217002237137,384420.0,101.05.09
1600,15.760884227710386,372438.0,101.05.10
1613,16.15811459292972,363635.0,101.05.11
1626,16.207312070698034,363235.0,101.05.12
1642,16.205540983606557,183000.0,101.05.12
1647,16.203094310638065,182270.0,101.05.14
1665,16.451375255877597,362478.0,101.05.15
1678,16.702775498515877,363178.0,101.05.16
1691,16.703067619571197,363800.0,101.05.17
1704,16.810119813062258,367823.0,101.05.18
1717,16.963827799473087,374633.0,101.05.19
1728,16.99601397758766,207475.0,101.05.20
1738,17.087284136906906,208755.0,101.05.21
1756,18.579020679309977,373320.0,101.05.22
1769,20.17909473100152,374872.0,101.05.23
1782,20.29753539229664,377342.0,101.05.24
1793,20.36966255939438,372510.0,101.05.25
1807,20.36972245358554,372190.0,101.05.26
1822,20.319865987670862,186550.0,101.05.26
1827,20.32094085165127,188340.0,101.05.28
1844,20.36892183288409,371000.0,101.05.29
1858,20.369367231271063,369108.0,101.05.30
1870,20.354683949708942,369688.0,101.05.31
1884,20.38914393236919,368826.0,101.06.01
1896,20.34051961537329,373661.0,101.06.02
1908,20.32071203634703,207995.0,101.06.03
1915,20.23132802562774,212270.0,101.06.04
1932,20.19413305395495,381800.0,101.06.05
1944,19.59281407493261,383945.0,101.06.06
1956,18.21321281164414,388865.0,101.06.07
1968,16.048055548490474,393170.0,101.06.08
1980,13.957386095299643,402310.0,101.06.09
1997,13.224411576826691,203510.0,101.06.09
2000,15.697996255629208,197630.0,101.06.11
2018,16.71717094189726,371325.0,101.06.12
2030,17.879632537022104,353505.0,101.06.13
2042,18.46850875701411,352860.0,101.06.14
2054,19.02827780120905,355650.0,101.06.15
2066,18.48084688420823,366520.0,101.06.16
2078,18.020317899101588,202580.0,101.06.17
2084,17.747562843499413,221980.0,101.06.18
2102,18.89880686490616,411018.0,101.06.19
2118,20.08272491790966,207698.0,101.06.19
2126,18.407141723535947,201632.0,101.06.21
2138,18.40672332052936,404562.0,101.06.22
2153,18.40630759375154,202930.0,101.06.22
2156,18.2,18070.0,101.06.24
2167,18.39010072309345,219612.0,101.06.25
2177,18.872549100853565,386144.0,101.06.26
2188,20.27972306137588,372068.0,101.06.27
2200,20.66590759058478,378706.0,101.06.28
2212,20.12888819649997,385140.0,101.06.29
