,P,Q,t
2730,33.09688578253561,11303.0,101.08.11
2742,36.061738607309366,6649.0,101.08.11
2745,36.70555871135276,6161.5,101.08.13
2766,35.752237124652375,14203.5,101.08.14
2778,32.305195823273024,15945.5,101.08.15
2790,27.504912317400557,14341.5,101.08.16
2802,26.11787881306625,12031.0,101.08.17
2814,25.221992643531102,15632.5,101.08.18
2826,24.00950246526221,10039.5,101.08.18
2829,38.3557285250308,4464.5,101.08.20
2850,39.03197985520932,9531.0,101.08.21
2862,38.84456053067993,12060.0,101.08.22
2874,37.56509504846344,13309.0,101.08.23
2885,35.41192052980133,8456.0,101.08.24
2898,33.01432846988403,2673.0,101.08.25
2910,39.56281690140845,532.5,101.08.25
2913,31.343478260869563,8452.5,101.08.27
2934,29.11571378566011,17141.0,101.08.28
2946,26.267719172736733,15376.0,101.08.29
2958,26.33628283059984,17438.0,101.08.30
2970,26.92910562299428,10750.5,101.08.30
2989,23.64841558441558,11550.0,101.09.02
2995,20.83262401150251,20865.0,101.09.03
3006,19.461952974646472,17926.5,101.09.04
3018,20.331003083726078,17187.0,101.09.05
3030,19.89183517066557,16963.0,101.09.06
3042,20.927985286560464,18486.5,101.09.07
3054,22.83698005257461,19401.0,101.09.08
3066,24.88953988389593,9302.0,101.09.08
3069,25.563643148286356,8709.5,101.09.10
3090,26.380953983125423,19319.0,101.09.11
3102,25.34441338017715,20209.0,101.09.12
3114,22.89878969663483,19003.5,101.09.13
3126,19.521916985019534,23297.0,101.09.14
3138,15.845357958872809,26260.0,101.09.15
3150,13.84943802053853,12367.0,101.09.15
3153,18.87355995297806,10208.0,101.09.17
3174,19.94679753421064,22873.0,101.09.18
3186,21.529684052782752,24023.0,101.09.19
3198,20.04799702159345,23502.5,101.09.20
3210,16.69813395534822,25508.5,101.09.21
3222,17.127360764579013,23647.0,101.09.22
3234,19.12074297384032,10283.0,101.09.22
3237,18.501386583679118,14460.0,101.09.24
3258,19.73948922493078,25823.5,101.09.25
3271,23.343878145902195,19211.5,101.09.26
3283,24.11779600759086,20814.5,101.09.27
3297,17.98517069873002,31063.5,101.09.28
3309,14.302741784613495,32606.5,101.09.29
3322,14.01989041662359,14509.5,101.09.29
3337,19.235031075954478,12389.0,101.10.02
3349,17.467298631157462,26847.5,101.10.03
3363,12.66096360516572,33219.0,101.10.04
3376,10.93806552035146,34371.0,101.10.05
3389,11.357013674136388,34115.5,101.10.06
3402,10.885274250202649,18505.0,101.10.06
3405,13.37882997059718,14794.5,101.10.08
3426,13.974351557226882,25927.5,101.10.09
3438,15.754960950764003,22087.5,101.10.10
3450,16.59718174990612,26630.0,101.10.11
3462,14.598454768049764,30222.0,101.10.12
3475,12.302427284807324,33865.0,101.10.13
3488,12.10287289385822,19318.5,101.10.13
3491,12.578620218579236,14640.0,101.10.15
3513,12.942115055443924,26874.0,101.10.16
3526,14.737581526529176,22692.0,101.10.17
3539,15.24162211500848,23007.0,101.10.18
3552,13.945063179252294,24889.5,101.10.19
3564,13.129042020141885,30235.5,101.10.20
3577,12.839994411846885,17895.0,101.10.20
3580,8.337660665834868,25246.5,101.10.22
3602,7.533521390607302,45908.0,101.10.23
3615,5.210993928177565,39444.5,101.10.24
3628,4.433142973689578,29418.0,101.10.25
3641,6.004537958834666,24559.5,101.10.26
3654,7.134179671575102,30661.5,101.10.27
3667,7.856694748162753,16737.0,101.10.27
3671,6.380081360584229,20403.0,101.10.29
3693,5.254699446426667,42180.5,101.10.30
3706,4.202005242638352,37576.5,101.10.31
3719,4.360497716175776,31745.0,101.11.01
3732,4.126744217798531,36621.0,101.11.02
3745,3.5557389363437357,46594.0,101.11.03
3758,3.339287781164397,25919.0,101.11.03
3762,7.286639650478061,15793.0,101.11.05
3784,5.360422766550025,42009.0,101.11.06
