,P,Q,t
1015,8.163120236428682,6429.0,101.03.24
1019,7.976615831517792,6885.0,101.03.26
1035,7.982632612966601,12725.0,101.03.27
1048,7.899728629579376,11055.0,101.03.28
1061,7.607295211220848,12049.0,101.03.29
1074,7.555217362090977,14883.0,101.03.30
1087,7.433898416453117,15219.0,101.03.31
1100,6.819227674979888,14916.0,101.04.01
1113,6.699759839893262,14990.0,101.04.02
1135,6.956764218663722,7244.0,101.04.02
1148,8.14272,6250.0,101.04.05
1157,8.751316773282381,12037.0,101.04.06
1169,8.798410427594975,12582.0,101.04.07
1189,8.278734363502576,6795.0,101.04.07
1192,6.732793084819018,11106.0,101.04.09
1208,7.133752444816989,14316.0,101.04.10
1230,8.520996884735203,3210.0,101.04.10
1234,6.473684210526317,6004.0,101.04.12
1247,6.049163032775355,14218.0,101.04.13
1260,5.9677142155659215,12219.0,101.04.14
1280,6.437078651685393,4005.0,101.04.14
1283,8.750950337216432,1631.0,101.04.16
1299,7.891253137671366,5179.0,101.04.17
1312,7.694956949569495,6504.0,101.04.18
1325,6.755757780024716,8901.0,101.04.19
1347,6.170058873002523,5945.0,101.04.19
1387,8.502142245072836,5835.0,101.04.24
1409,8.502142245072836,5835.0,101.04.24
1413,7.9,2390.0,101.04.26
1426,7.033616118769883,5658.0,101.04.27
1439,6.983300423131172,7090.0,101.04.28
1459,7.482051282051282,3822.0,101.04.28
1462,13.796806512210395,1597.0,101.04.30
1478,13.501524003048006,3937.0,101.05.01
1491,14.133071895424836,7650.0,101.05.02
1504,14.397972350230416,10850.0,101.05.03
1517,13.550716961632864,7741.0,101.05.04
1530,12.75957348168753,4314.0,101.05.05
1550,13.9,2113.0,101.05.05
1553,13.0,3815.0,101.05.07
1569,13.106925566343042,7725.0,101.05.08
1582,12.103037667071687,8230.0,101.05.09
1595,11.921879788864295,11746.0,101.05.10
1608,12.62136312849162,8950.0,101.05.11
1621,13.7,3679.0,101.05.12
1640,13.7,2155.0,101.05.12
1644,12.970535714285717,2240.0,101.05.14
1660,13.72014563106796,8240.0,101.05.15
1673,13.142857142857142,7000.0,101.05.16
1686,8.147783251231527,1015.0,101.05.17
1699,18.018058690744923,2215.0,101.05.18
1712,17.4,2600.0,101.05.19
1732,14.0,400.0,101.05.19
1735,13.6,1005.0,101.05.21
1751,13.380257510729614,1165.0,101.05.22
1764,18.30841121495327,535.0,101.05.23
1777,18.142857142857142,875.0,101.05.24
1790,20.58490566037736,2120.0,101.05.25
1803,21.770491803278688,1830.0,101.05.26
1821,20.0,210.0,101.05.26
1824,18.8,955.0,101.05.28
1840,18.12538330494037,2935.0,101.05.29
1853,16.88950276243094,3620.0,101.05.30
1866,14.894647201946473,4110.0,101.05.31
1879,15.668,3250.0,101.06.01
1892,19.04,1100.0,101.06.02
1912,16.7,320.0,101.06.02
1928,21.53098591549296,1420.0,101.06.05
1940,19.646621621621623,2960.0,101.06.06
1952,15.385671641791046,6700.0,101.06.07
1964,12.635272727272728,11000.0,101.06.08
1985,10.87054794520548,5840.0,101.06.08
1989,13.7,280.0,101.06.10
2005,13.7,280.0,101.06.10
2014,16.8,1500.0,101.06.12
2026,18.50094876660341,5270.0,101.06.13
2038,19.244194036003847,7277.0,101.06.14
2050,17.994464215104784,7587.0,101.06.15
2062,16.27051597051597,8140.0,101.06.16
2074,15.767754698318496,8088.0,101.06.17
2089,15.856901688182722,4028.0,101.06.17
2098,20.357142857142858,4200.0,101.06.19
