,P,Q,t
1831,17.44449939553797,9099.0,101.05.27
1839,20.27723927937072,3941.0,101.05.29
1852,18.824102911306703,11816.0,101.05.30
1865,18.933639858295017,13267.0,101.05.31
1878,20.233661789588936,10047.0,101.06.01
1891,19.96668478753284,11037.0,101.06.02
1904,20.584934723396263,10647.0,101.06.03
1919,21.9,4265.0,101.06.03
1927,15.765291305117763,11294.0,101.06.05
1939,16.179426444463246,23642.0,101.06.06
1951,13.65383623706214,27149.0,101.06.07
1963,10.422661624347198,27765.0,101.06.08
1975,9.45391947411668,24340.0,101.06.09
1988,11.17428295974934,16596.0,101.06.10
2004,15.037931034482758,5220.0,101.06.10
2013,19.4,3830.0,101.06.12
2025,19.3520184544406,8670.0,101.06.13
2037,17.921895346033278,12441.0,101.06.14
2049,16.255472592592593,16875.0,101.06.15
2061,14.074729100269671,20395.0,101.06.16
2073,12.222191284363124,22626.0,101.06.17
2088,11.67405475880052,11505.0,101.06.17
2097,18.176087931807984,8916.0,101.06.19
2109,18.85428885280352,20938.0,101.06.20
2121,16.231234403309063,29253.0,101.06.21
2133,13.719227137847314,29656.0,101.06.22
2145,13.183021179073812,25308.0,101.06.23
2160,13.108569432585575,12883.0,101.06.23
2172,13.11447481118119,12843.0,101.06.26
2183,12.83550602362359,25483.0,101.06.27
2195,15.50686989176055,18108.0,101.06.28
2207,19.559345794392524,11128.0,101.06.29
2219,19.21412355120086,16738.0,101.06.30
2231,18.942925307395853,21796.0,101.07.01
2246,17.427691733532377,10718.0,101.07.01
2255,19.8,9600.0,101.07.03
2267,20.219736316420292,15018.0,101.07.04
2279,19.51052518526474,9311.0,101.07.05
2291,19.119283643505096,10693.0,101.07.06
2303,20.166419420094403,14830.0,101.07.07
2315,19.939648910411623,16520.0,101.07.08
2330,19.63427561837456,8490.0,101.07.08
2339,21.841354292623944,8270.0,101.07.10
2351,21.641104761904764,13125.0,101.07.11
2363,19.88330266789329,10870.0,101.07.12
2375,20.434356341055647,8374.0,101.07.13
2387,24.75112759194793,6607.0,101.07.14
2399,29.659659855622174,8173.0,101.07.15
2414,34.97452229299363,3925.0,101.07.15
2422,38.32455315145814,2126.0,101.07.17
2434,36.87110481586402,4236.0,101.07.18
2446,35.1612293144208,4230.0,101.07.19
2458,26.307220573689417,10110.0,101.07.20
2470,24.099599037690457,12470.0,101.07.21
2482,26.55764937623112,7615.0,101.07.22
2497,29.874481658692183,3135.0,101.07.22
2505,20.06795665634675,5168.0,101.07.24
2517,21.13706352545225,9508.0,101.07.25
2529,22.72866429020759,9538.0,101.07.26
2541,24.88588324106693,7948.0,101.07.27
2553,22.977558139534885,8600.0,101.07.28
2565,19.222810590631365,14730.0,101.07.29
2580,18.447297297297297,8880.0,101.07.29
2589,23.59932898244324,10879.0,101.07.31
2601,24.6831320550106,20287.0,101.08.01
2613,28.411954444699223,13083.0,101.08.02
2634,34.74938775510204,3675.0,101.08.02
2637,36.940922190201725,3470.0,101.08.04
2649,32.25220863488894,8014.0,101.08.05
2664,28.67169894366197,4544.0,101.08.05
2673,23.6967171069505,3899.0,101.08.07
2685,24.00959969883298,7969.0,101.08.08
2697,21.33476887740453,13932.0,101.08.09
2709,20.68903288740245,14352.0,101.08.10
2721,19.958905170744305,15491.0,101.08.11
2733,17.6471247237782,19459.0,101.08.12
2748,15.706313549302436,8458.0,101.08.12
2757,28.47322485207101,6760.0,101.08.14
2769,29.019193303990185,13859.0,101.08.15
2781,21.695396241830068,24480.0,101.08.16
2793,18.57457141720695,25141.0,101.08.17
2805,22.078635321948692,13527.0,101.08.18
2817,22.59293235664416,17474.0,101.08.19
2832,20.646553344153077,11707.0,101.08.19
2841,30.71136213502444,7569.0,101.08.21
2853,30.64940384530776,22729.0,101.08.22
2865,30.87065185136338,30329.0,101.08.23
2877,27.760671568089546,27339.0,101.08.24
2889,23.69717125382263,13080.0,101.08.25
2901,22.65461135722916,4966.0,101.08.26
2916,22.0396449704142,4056.0,101.08.26
2925,28.24038567493113,9075.0,101.08.28
2937,26.06874111963626,17595.0,101.08.29
2949,24.21553459119497,15900.0,101.08.30
2961,22.6930799773114,17630.0,101.08.31
2973,21.56590499098016,16630.0,101.09.01
2984,25.08949256791389,9755.0,101.09.02
2998,30.68355555555556,3375.0,101.09.02
3009,26.16842105263158,8550.0,101.09.05
3021,21.96015942246954,19947.0,101.09.06
3033,17.23347260093236,22738.0,101.09.07
3045,15.65392246443023,22983.0,101.09.08
3057,17.180239430975757,19964.0,101.09.09
3072,19.318385003604902,8322.0,101.09.09
3081,19.974921433060967,7955.0,101.09.11
3093,17.423073982030203,15693.0,101.09.12
3105,14.115483619344774,15384.0,101.09.13
