,P,Q,t
3944,7.057962695066022,64978.0,101.11.18
3953,5.223743182406642,119727.0,101.11.20
3966,4.631781567109531,248534.0,101.11.21
3979,4.316043868719363,208896.0,101.11.22
3992,4.661235885268507,161002.0,101.11.23
4005,5.702248674628798,151467.0,101.11.24
4018,7.948714113900782,160473.0,101.11.25
4035,8.746178227071029,89919.0,101.11.25
4044,6.545214228385047,117118.0,101.11.27
4057,6.615824960971545,208822.0,101.11.28
4070,6.394016753718247,190883.0,101.11.29
4083,6.539492770874002,189027.0,101.11.30
4096,6.399927432542928,195680.0,101.12.01
4109,6.465079545510708,202337.0,101.12.02
4126,7.112439769960106,96505.0,101.12.02
4135,8.605139525116474,102383.0,101.12.04
4148,9.477619776389067,188184.0,101.12.05
4161,11.527966493018296,153759.0,101.12.06
4174,10.18575631892261,204940.0,101.12.07
4187,8.176419173135168,278014.0,101.12.08
4200,7.57329640137041,268241.0,101.12.09
4217,7.670575981259187,127209.0,101.12.09
4226,9.44254567282092,103289.0,101.12.11
4239,9.986491193918225,195206.0,101.12.12
4252,10.734638922888612,184642.0,101.12.13
4265,11.398999759315336,178657.0,101.12.14
4278,10.22686658563088,217188.0,101.12.15
4291,9.27589805080034,241022.0,101.12.16
4308,9.502948089572364,109766.0,101.12.16
4317,10.272729319197744,93287.0,101.12.18
4330,11.012105641885666,168153.0,101.12.19
4343,12.03632193018398,148877.0,101.12.20
4356,13.261550701473984,140775.0,101.12.21
4369,13.97360737661714,149879.0,101.12.22
4382,13.25149304581346,174643.0,101.12.23
4398,12.98291233283804,91528.0,101.12.23
4407,13.783216274843172,85285.0,101.12.25
4420,14.844527373329525,147114.0,101.12.26
4433,16.221710846440047,133583.0,101.12.27
4446,15.695494317006268,149833.0,101.12.28
4459,15.73506389287487,147043.0,101.12.29
4472,17.771953484258937,135696.0,101.12.30
4489,19.345237667086256,66732.0,101.12.30
4498,20.26569532000167,71859.0,102.01.01
4512,22.632386924595828,129648.0,102.01.02
4526,25.67274558233597,120652.0,102.01.03
4540,26.387369289130792,121260.0,102.01.04
4554,25.453486131898227,125612.0,102.01.05
4568,25.280749982512702,157257.0,102.01.06
4586,26.19385397925412,90042.0,102.01.06
4596,22.31675446998723,100224.0,102.01.08
4610,21.674780467925707,179131.0,102.01.09
4624,20.584886385335118,146636.0,102.01.10
4638,21.119761590990777,133552.0,102.01.11
4652,20.962816862282104,158389.0,102.01.12
4666,19.58103710505925,174235.0,102.01.13
4684,18.850164689172143,81669.0,102.01.13
4694,22.338933866352225,69541.0,102.01.15
4708,23.461606325760616,124570.0,102.01.16
4722,23.36409894605737,126857.0,102.01.17
4736,21.361304484164314,153072.0,102.01.18
4750,19.68418181818182,167200.0,102.01.19
4764,19.732014316430504,149758.0,102.01.20
4782,20.985085107049933,63802.0,102.01.20
4792,21.53501266305384,73442.0,102.01.22
4806,19.533350311079595,155105.0,102.01.23
4820,15.716220060966757,172225.0,102.01.24
4834,14.093999371661951,155967.0,102.01.25
4848,15.439598787136385,132249.0,102.01.26
4862,15.745272033022284,142207.0,102.01.27
4880,15.084790945158764,75363.0,102.01.27
4890,13.65885035731814,83539.0,102.01.29
4904,13.21735467511481,156563.0,102.01.30
4918,12.58853615131192,135984.0,102.01.31
4932,12.301666331013598,134067.0,102.02.01
4946,13.457580297710892,134157.0,102.02.02
4960,14.108229875320962,151108.0,102.02.03
4977,13.538211178995663,88058.0,102.02.03
4987,14.13127078353371,113371.0,102.02.05
5001,13.185717566470672,252555.0,102.02.06
5015,12.31386241137492,258815.0,102.02.07
5029,12.172918477120852,266968.0,102.02.08
5043,9.92139785904187,213269.0,102.02.09
5057,4.931089607474367,65932.0,102.02.09
5076,6.151486745287774,79368.0,102.02.15
5089,6.615428598053703,150234.0,102.02.16
5103,8.468736564680938,135836.0,102.02.17
5120,9.923475450207787,64970.0,102.02.17
5131,5.568256451757936,111210.0,102.02.19
5145,4.983877446808512,205625.0,102.02.20
5159,4.657112123513035,189648.0,102.02.21
5173,5.4458352526757885,147620.0,102.02.22
5187,7.1293397167021935,116344.0,102.02.23
5201,8.66157036644825,181308.0,102.02.24
5217,9.094275293776786,117351.0,102.02.24
5231,5.412870415708539,161339.0,102.02.27
5245,5.008920299192879,273937.0,102.02.28
5259,4.393539471251618,216360.0,102.03.01
5273,4.562742225550593,182939.0,102.03.02
5287,4.517446831835124,164196.0,102.03.03
5305,4.220326044766464,85019.0,102.03.03
5315,4.718856972171056,100435.0,102.03.05
5329,4.534557608179908,191787.0,102.03.06
5343,4.648890337849259,165636.0,102.03.07
5357,4.664883322473998,165756.0,102.03.08
5371,4.10593457309624,184175.0,102.03.09
5385,4.591044508353131,183943.0,102.03.10
5402,5.3399780797895655,91240.0,102.03.10
5413,5.472699687834268,91618.0,102.03.12
5427,5.10258290148827,195865.0,102.03.13
5441,4.68884671617657,206558.0,102.03.14
5455,4.662225488242329,200720.0,102.03.15
5469,4.847024819290295,201013.0,102.03.16
5483,4.900530112316034,206560.0,102.03.17
5501,4.840905767824848,103956.0,102.03.17
5511,4.558052102883719,84717.0,102.03.19
5525,4.22748821295458,170102.0,102.03.20
5539,3.8869618657020575,157024.0,102.03.21
5553,3.897521179158496,148377.0,102.03.22
5567,3.597635950801896,166917.0,102.03.23
5581,3.611558175460369,154713.0,102.03.24
5599,4.015934236216569,64534.0,102.03.24
5609,4.049980942009256,91825.0,102.03.26
5623,3.984080099384761,169040.0,102.03.27
5637,4.12310541768654,167913.0,102.03.28
5651,4.271687169905062,185174.0,102.03.29
5665,4.278710795724763,159804.0,102.03.30
5679,4.508280238862654,200115.0,102.03.31
5697,4.590065807533369,134787.0,102.03.31
5707,4.7368289412065225,93956.0,102.04.02
5721,5.690187899367521,184354.0,102.04.03
5738,6.681070377663223,90398.0,102.04.03
5754,7.934253359019956,80976.0,102.04.06
5767,6.876385201615475,203779.0,102.04.07
5784,6.178829507422457,122803.0,102.04.07
5793,3.6043923972573455,163783.0,102.04.09
5807,3.697956235161814,256096.0,102.04.10
5821,4.960114580412468,181881.0,102.04.11
5835,7.355247090249951,146748.0,102.04.12
5849,6.5717715600415625,161688.0,102.04.13
5863,4.639041180553575,210342.0,102.04.14
5881,4.224723623788196,105834.0,102.04.14
5891,7.606096707237691,81421.0,102.04.16
5905,7.010404712940134,176026.0,102.04.17
5919,6.697861926118854,178151.0,102.04.18
5933,6.492217703948389,167714.0,102.04.19
5947,7.958533995101757,138417.0,102.04.20
5961,11.47797743647639,127551.0,102.04.21
5979,11.906272680145152,73302.0,102.04.21
5989,9.204373625101308,103644.0,102.04.23
6003,9.068280243138226,186067.0,102.04.24
6017,9.222202123321011,152026.0,102.04.25
6031,8.757429018782528,157753.0,102.04.26
6045,9.070795088067475,145116.0,102.04.27
6059,11.643352396008936,123977.0,102.04.28
6077,12.535497157183148,67011.0,102.04.28
6087,14.144580752195552,65701.0,102.04.30
6101,13.203243029905874,134288.0,102.05.01
6116,13.437641931119524,116782.0,102.05.02
6131,15.59195629962896,111578.0,102.05.03
6146,18.114155445713315,105606.0,102.05.04
6161,21.801684429471734,112501.0,102.05.05
6180,22.11099348302456,70278.0,102.05.05
6191,16.66803564919871,85051.0,102.05.07
6206,16.362845382107476,158882.0,102.05.08
6221,14.293951132727871,139398.0,102.05.09
6236,13.818378584669064,110052.0,102.05.10
6251,16.668419432973316,100736.0,102.05.11
6266,15.499655062825074,129009.0,102.05.12
6285,14.167591192721076,72758.0,102.05.12
6295,16.70688428466723,55939.0,102.05.14
6310,16.19430334698979,115208.0,102.05.15
6325,16.318591320805734,110955.0,102.05.16
6340,16.13003323063176,107431.0,102.05.17
6355,13.401486258907624,135979.0,102.05.18
6370,13.121761459052031,153634.0,102.05.19
6389,14.264457765667572,73400.0,102.05.19
6400,19.95691176703582,63117.0,102.05.21
6414,19.60429941231055,122854.0,102.05.22
6429,17.083470942349447,137709.0,102.05.23
6444,16.37848655226255,136417.0,102.05.24
6459,17.386197706998164,124204.0,102.05.25
6474,18.710847868668964,128652.0,102.05.26
6493,20.32587410363633,62893.0,102.05.26
6504,17.54808815014957,82904.0,102.05.28
6519,18.38243775500824,141417.0,102.05.29
6534,20.652485997499728,101589.0,102.05.30
6549,22.04953234774364,92804.0,102.05.31
6564,22.99832117141062,103465.0,102.06.01
6579,24.720127650273223,114375.0,102.06.02
6596,25.41055443781127,60638.0,102.06.02
6607,27.617224291497976,61750.0,102.06.04
6622,25.805451426969352,121271.0,102.06.05
6637,25.29858096505952,103662.0,102.06.06
6652,25.66380548393357,108207.0,102.06.07
6667,26.13809902811309,113079.0,102.06.08
6681,27.62747932507923,105079.0,102.06.09
6698,27.21772553775907,56066.0,102.06.09
6709,30.501284664094914,54956.0,102.06.11
6724,28.90374061816006,132037.0,102.06.12
6741,27.764748770773604,77081.0,102.06.12
